mask,day,case,slice,has_ann,slice_max,is_pseudo,fold
case156/day0/slice_0043_mask.npy,day0,case156,43,False,144,False,0
case156/day0/slice_0001_mask.npy,day0,case156,1,False,144,False,0
case156/day0/slice_0023_mask.npy,day0,case156,23,False,144,False,0
case156/day0/slice_0049_mask.npy,day0,case156,49,False,144,False,0
case156/day0/slice_0051_mask.npy,day0,case156,51,False,144,False,0
case156/day0/slice_0035_mask.npy,day0,case156,35,False,144,False,0
case156/day0/slice_0040_mask.npy,day0,case156,40,False,144,False,0
case156/day0/slice_0136_mask.npy,day0,case156,136,False,144,False,0
case156/day0/slice_0033_mask.npy,day0,case156,33,False,144,False,0
case156/day0/slice_0123_mask.npy,day0,case156,123,False,144,False,0
case156/day0/slice_0031_mask.npy,day0,case156,31,False,144,False,0
case156/day0/slice_0016_mask.npy,day0,case156,16,False,144,False,0
case156/day0/slice_0006_mask.npy,day0,case156,6,False,144,False,0
case156/day0/slice_0005_mask.npy,day0,case156,5,False,144,False,0
case156/day0/slice_0025_mask.npy,day0,case156,25,False,144,False,0
case156/day0/slice_0028_mask.npy,day0,case156,28,False,144,False,0
case156/day0/slice_0007_mask.npy,day0,case156,7,False,144,False,0
case156/day0/slice_0036_mask.npy,day0,case156,36,False,144,False,0
case156/day0/slice_0002_mask.npy,day0,case156,2,False,144,False,0
case156/day0/slice_0132_mask.npy,day0,case156,132,False,144,False,0
case156/day0/slice_0130_mask.npy,day0,case156,130,False,144,False,0
case156/day0/slice_0121_mask.npy,day0,case156,121,False,144,False,0
case156/day0/slice_0129_mask.npy,day0,case156,129,False,144,False,0
case156/day0/slice_0052_mask.npy,day0,case156,52,False,144,False,0
case156/day0/slice_0125_mask.npy,day0,case156,125,False,144,False,0
case156/day0/slice_0050_mask.npy,day0,case156,50,False,144,False,0
case156/day0/slice_0047_mask.npy,day0,case156,47,False,144,False,0
case156/day0/slice_0021_mask.npy,day0,case156,21,False,144,False,0
case156/day0/slice_0038_mask.npy,day0,case156,38,False,144,False,0
case156/day0/slice_0003_mask.npy,day0,case156,3,False,144,False,0
case156/day0/slice_0133_mask.npy,day0,case156,133,False,144,False,0
case156/day0/slice_0142_mask.npy,day0,case156,142,False,144,False,0
case156/day0/slice_0012_mask.npy,day0,case156,12,False,144,False,0
case156/day0/slice_0026_mask.npy,day0,case156,26,False,144,False,0
case156/day0/slice_0122_mask.npy,day0,case156,122,False,144,False,0
case156/day0/slice_0039_mask.npy,day0,case156,39,False,144,False,0
case156/day0/slice_0030_mask.npy,day0,case156,30,False,144,False,0
case156/day0/slice_0134_mask.npy,day0,case156,134,False,144,False,0
case156/day0/slice_0014_mask.npy,day0,case156,14,False,144,False,0
case156/day0/slice_0041_mask.npy,day0,case156,41,False,144,False,0
case156/day0/slice_0143_mask.npy,day0,case156,143,False,144,False,0
case156/day0/slice_0027_mask.npy,day0,case156,27,False,144,False,0
case156/day0/slice_0054_mask.npy,day0,case156,54,False,144,False,0
case156/day0/slice_0019_mask.npy,day0,case156,19,False,144,False,0
case156/day0/slice_0008_mask.npy,day0,case156,8,False,144,False,0
case156/day0/slice_0011_mask.npy,day0,case156,11,False,144,False,0
case156/day0/slice_0046_mask.npy,day0,case156,46,False,144,False,0
case156/day0/slice_0044_mask.npy,day0,case156,44,False,144,False,0
case156/day0/slice_0009_mask.npy,day0,case156,9,False,144,False,0
case156/day0/slice_0144_mask.npy,day0,case156,144,False,144,False,0
case156/day0/slice_0034_mask.npy,day0,case156,34,False,144,False,0
case156/day0/slice_0138_mask.npy,day0,case156,138,False,144,False,0
case156/day0/slice_0135_mask.npy,day0,case156,135,False,144,False,0
case156/day0/slice_0004_mask.npy,day0,case156,4,False,144,False,0
case156/day0/slice_0048_mask.npy,day0,case156,48,False,144,False,0
case156/day0/slice_0045_mask.npy,day0,case156,45,False,144,False,0
case156/day0/slice_0126_mask.npy,day0,case156,126,False,144,False,0
case156/day0/slice_0010_mask.npy,day0,case156,10,False,144,False,0
case156/day0/slice_0013_mask.npy,day0,case156,13,False,144,False,0
case156/day0/slice_0120_mask.npy,day0,case156,120,False,144,False,0
case156/day0/slice_0139_mask.npy,day0,case156,139,False,144,False,0
case156/day0/slice_0056_mask.npy,day0,case156,56,False,144,False,0
case156/day0/slice_0018_mask.npy,day0,case156,18,False,144,False,0
case156/day0/slice_0137_mask.npy,day0,case156,137,False,144,False,0
case156/day0/slice_0024_mask.npy,day0,case156,24,False,144,False,0
case156/day0/slice_0037_mask.npy,day0,case156,37,False,144,False,0
case156/day0/slice_0141_mask.npy,day0,case156,141,False,144,False,0
case156/day0/slice_0128_mask.npy,day0,case156,128,False,144,False,0
case156/day0/slice_0015_mask.npy,day0,case156,15,False,144,False,0
case156/day0/slice_0042_mask.npy,day0,case156,42,False,144,False,0
case156/day0/slice_0029_mask.npy,day0,case156,29,False,144,False,0
case156/day11/slice_0055_mask.npy,day11,case156,55,False,144,False,0
case156/day11/slice_0053_mask.npy,day11,case156,53,False,144,False,0
case156/day11/slice_0022_mask.npy,day11,case156,22,False,144,False,0
case156/day11/slice_0032_mask.npy,day11,case156,32,False,144,False,0
case156/day11/slice_0140_mask.npy,day11,case156,140,False,144,False,0
case156/day11/slice_0020_mask.npy,day11,case156,20,False,144,False,0
case156/day11/slice_0017_mask.npy,day11,case156,17,False,144,False,0
case156/day11/slice_0127_mask.npy,day11,case156,127,False,144,False,0
case156/day11/slice_0131_mask.npy,day11,case156,131,False,144,False,0
case156/day11/slice_0043_mask.npy,day11,case156,43,False,144,False,0
case156/day11/slice_0059_mask.npy,day11,case156,59,False,144,False,0
case156/day11/slice_0001_mask.npy,day11,case156,1,False,144,False,0
case156/day11/slice_0023_mask.npy,day11,case156,23,False,144,False,0
case156/day11/slice_0049_mask.npy,day11,case156,49,False,144,False,0
case156/day11/slice_0051_mask.npy,day11,case156,51,False,144,False,0
case156/day11/slice_0035_mask.npy,day11,case156,35,False,144,False,0
case156/day11/slice_0040_mask.npy,day11,case156,40,False,144,False,0
case156/day11/slice_0136_mask.npy,day11,case156,136,False,144,False,0
case156/day11/slice_0033_mask.npy,day11,case156,33,False,144,False,0
case156/day11/slice_0031_mask.npy,day11,case156,31,False,144,False,0
case156/day11/slice_0016_mask.npy,day11,case156,16,False,144,False,0
case156/day11/slice_0006_mask.npy,day11,case156,6,False,144,False,0
case156/day11/slice_0005_mask.npy,day11,case156,5,False,144,False,0
case156/day11/slice_0025_mask.npy,day11,case156,25,False,144,False,0
case156/day11/slice_0028_mask.npy,day11,case156,28,False,144,False,0
case156/day11/slice_0007_mask.npy,day11,case156,7,False,144,False,0
case156/day11/slice_0036_mask.npy,day11,case156,36,False,144,False,0
case156/day11/slice_0002_mask.npy,day11,case156,2,False,144,False,0
case156/day11/slice_0132_mask.npy,day11,case156,132,False,144,False,0
case156/day11/slice_0130_mask.npy,day11,case156,130,False,144,False,0
case156/day11/slice_0129_mask.npy,day11,case156,129,False,144,False,0
case156/day11/slice_0052_mask.npy,day11,case156,52,False,144,False,0
case156/day11/slice_0050_mask.npy,day11,case156,50,False,144,False,0
case156/day11/slice_0047_mask.npy,day11,case156,47,False,144,False,0
case156/day11/slice_0057_mask.npy,day11,case156,57,False,144,False,0
case156/day11/slice_0021_mask.npy,day11,case156,21,False,144,False,0
case156/day11/slice_0038_mask.npy,day11,case156,38,False,144,False,0
case156/day11/slice_0003_mask.npy,day11,case156,3,False,144,False,0
case156/day11/slice_0133_mask.npy,day11,case156,133,False,144,False,0
case156/day11/slice_0142_mask.npy,day11,case156,142,False,144,False,0
case156/day11/slice_0012_mask.npy,day11,case156,12,False,144,False,0
case156/day11/slice_0026_mask.npy,day11,case156,26,False,144,False,0
case156/day11/slice_0039_mask.npy,day11,case156,39,False,144,False,0
case156/day11/slice_0030_mask.npy,day11,case156,30,False,144,False,0
case156/day11/slice_0134_mask.npy,day11,case156,134,False,144,False,0
case156/day11/slice_0014_mask.npy,day11,case156,14,False,144,False,0
case156/day11/slice_0060_mask.npy,day11,case156,60,False,144,False,0
case156/day11/slice_0041_mask.npy,day11,case156,41,False,144,False,0
case156/day11/slice_0143_mask.npy,day11,case156,143,False,144,False,0
case156/day11/slice_0027_mask.npy,day11,case156,27,False,144,False,0
case156/day11/slice_0054_mask.npy,day11,case156,54,False,144,False,0
case156/day11/slice_0019_mask.npy,day11,case156,19,False,144,False,0
case156/day11/slice_0008_mask.npy,day11,case156,8,False,144,False,0
case156/day11/slice_0011_mask.npy,day11,case156,11,False,144,False,0
case156/day11/slice_0046_mask.npy,day11,case156,46,False,144,False,0
case156/day11/slice_0044_mask.npy,day11,case156,44,False,144,False,0
case156/day11/slice_0009_mask.npy,day11,case156,9,False,144,False,0
case156/day11/slice_0144_mask.npy,day11,case156,144,False,144,False,0
case156/day11/slice_0034_mask.npy,day11,case156,34,False,144,False,0
case156/day11/slice_0138_mask.npy,day11,case156,138,False,144,False,0
case156/day11/slice_0135_mask.npy,day11,case156,135,False,144,False,0
case156/day11/slice_0004_mask.npy,day11,case156,4,False,144,False,0
case156/day11/slice_0058_mask.npy,day11,case156,58,False,144,False,0
case156/day11/slice_0048_mask.npy,day11,case156,48,False,144,False,0
case156/day11/slice_0045_mask.npy,day11,case156,45,False,144,False,0
case156/day11/slice_0010_mask.npy,day11,case156,10,False,144,False,0
case156/day11/slice_0013_mask.npy,day11,case156,13,False,144,False,0
case156/day11/slice_0139_mask.npy,day11,case156,139,False,144,False,0
case156/day11/slice_0056_mask.npy,day11,case156,56,False,144,False,0
case156/day11/slice_0018_mask.npy,day11,case156,18,False,144,False,0
case156/day11/slice_0137_mask.npy,day11,case156,137,False,144,False,0
case156/day11/slice_0024_mask.npy,day11,case156,24,False,144,False,0
case156/day11/slice_0037_mask.npy,day11,case156,37,False,144,False,0
case156/day11/slice_0141_mask.npy,day11,case156,141,False,144,False,0
case156/day11/slice_0015_mask.npy,day11,case156,15,False,144,False,0
case156/day11/slice_0042_mask.npy,day11,case156,42,False,144,False,0
case156/day11/slice_0029_mask.npy,day11,case156,29,False,144,False,0
case32/day17/slice_0055_mask.npy,day17,case32,55,False,144,False,0
case32/day17/slice_0053_mask.npy,day17,case32,53,False,144,False,0
case32/day17/slice_0022_mask.npy,day17,case32,22,False,144,False,0
case32/day17/slice_0032_mask.npy,day17,case32,32,False,144,False,0
case32/day17/slice_0140_mask.npy,day17,case32,140,False,144,False,0
case32/day17/slice_0020_mask.npy,day17,case32,20,False,144,False,0
case32/day17/slice_0017_mask.npy,day17,case32,17,False,144,False,0
case32/day17/slice_0127_mask.npy,day17,case32,127,False,144,False,0
case32/day17/slice_0131_mask.npy,day17,case32,131,False,144,False,0
case32/day17/slice_0043_mask.npy,day17,case32,43,False,144,False,0
case32/day17/slice_0059_mask.npy,day17,case32,59,False,144,False,0
case32/day17/slice_0001_mask.npy,day17,case32,1,False,144,False,0
case32/day17/slice_0023_mask.npy,day17,case32,23,False,144,False,0
case32/day17/slice_0049_mask.npy,day17,case32,49,False,144,False,0
case32/day17/slice_0051_mask.npy,day17,case32,51,False,144,False,0
case32/day17/slice_0035_mask.npy,day17,case32,35,False,144,False,0
case32/day17/slice_0040_mask.npy,day17,case32,40,False,144,False,0
case32/day17/slice_0136_mask.npy,day17,case32,136,False,144,False,0
case32/day17/slice_0033_mask.npy,day17,case32,33,False,144,False,0
case32/day17/slice_0031_mask.npy,day17,case32,31,False,144,False,0
case32/day17/slice_0016_mask.npy,day17,case32,16,False,144,False,0
case32/day17/slice_0006_mask.npy,day17,case32,6,False,144,False,0
case32/day17/slice_0005_mask.npy,day17,case32,5,False,144,False,0
case32/day17/slice_0025_mask.npy,day17,case32,25,False,144,False,0
case32/day17/slice_0028_mask.npy,day17,case32,28,False,144,False,0
case32/day17/slice_0007_mask.npy,day17,case32,7,False,144,False,0
case32/day17/slice_0036_mask.npy,day17,case32,36,False,144,False,0
case32/day17/slice_0002_mask.npy,day17,case32,2,False,144,False,0
case32/day17/slice_0132_mask.npy,day17,case32,132,False,144,False,0
case32/day17/slice_0130_mask.npy,day17,case32,130,False,144,False,0
case32/day17/slice_0129_mask.npy,day17,case32,129,False,144,False,0
case32/day17/slice_0052_mask.npy,day17,case32,52,False,144,False,0
case32/day17/slice_0125_mask.npy,day17,case32,125,False,144,False,0
case32/day17/slice_0050_mask.npy,day17,case32,50,False,144,False,0
case32/day17/slice_0047_mask.npy,day17,case32,47,False,144,False,0
case32/day17/slice_0057_mask.npy,day17,case32,57,False,144,False,0
case32/day17/slice_0021_mask.npy,day17,case32,21,False,144,False,0
case32/day17/slice_0038_mask.npy,day17,case32,38,False,144,False,0
case32/day17/slice_0003_mask.npy,day17,case32,3,False,144,False,0
case32/day17/slice_0133_mask.npy,day17,case32,133,False,144,False,0
case32/day17/slice_0142_mask.npy,day17,case32,142,False,144,False,0
case32/day17/slice_0012_mask.npy,day17,case32,12,False,144,False,0
case32/day17/slice_0026_mask.npy,day17,case32,26,False,144,False,0
case32/day17/slice_0039_mask.npy,day17,case32,39,False,144,False,0
case32/day17/slice_0030_mask.npy,day17,case32,30,False,144,False,0
case32/day17/slice_0134_mask.npy,day17,case32,134,False,144,False,0
case32/day17/slice_0014_mask.npy,day17,case32,14,False,144,False,0
case32/day17/slice_0060_mask.npy,day17,case32,60,False,144,False,0
case32/day17/slice_0041_mask.npy,day17,case32,41,False,144,False,0
case32/day17/slice_0143_mask.npy,day17,case32,143,False,144,False,0
case32/day17/slice_0027_mask.npy,day17,case32,27,False,144,False,0
case32/day17/slice_0054_mask.npy,day17,case32,54,False,144,False,0
case32/day17/slice_0019_mask.npy,day17,case32,19,False,144,False,0
case32/day17/slice_0008_mask.npy,day17,case32,8,False,144,False,0
case32/day17/slice_0011_mask.npy,day17,case32,11,False,144,False,0
case32/day17/slice_0046_mask.npy,day17,case32,46,False,144,False,0
case32/day17/slice_0044_mask.npy,day17,case32,44,False,144,False,0
case32/day17/slice_0009_mask.npy,day17,case32,9,False,144,False,0
case32/day17/slice_0144_mask.npy,day17,case32,144,False,144,False,0
case32/day17/slice_0034_mask.npy,day17,case32,34,False,144,False,0
case32/day17/slice_0138_mask.npy,day17,case32,138,False,144,False,0
case32/day17/slice_0135_mask.npy,day17,case32,135,False,144,False,0
case32/day17/slice_0004_mask.npy,day17,case32,4,False,144,False,0
case32/day17/slice_0058_mask.npy,day17,case32,58,False,144,False,0
case32/day17/slice_0048_mask.npy,day17,case32,48,False,144,False,0
case32/day17/slice_0045_mask.npy,day17,case32,45,False,144,False,0
case32/day17/slice_0126_mask.npy,day17,case32,126,False,144,False,0
case32/day17/slice_0010_mask.npy,day17,case32,10,False,144,False,0
case32/day17/slice_0013_mask.npy,day17,case32,13,False,144,False,0
case32/day17/slice_0139_mask.npy,day17,case32,139,False,144,False,0
case32/day17/slice_0056_mask.npy,day17,case32,56,False,144,False,0
case32/day17/slice_0018_mask.npy,day17,case32,18,False,144,False,0
case32/day17/slice_0137_mask.npy,day17,case32,137,False,144,False,0
case32/day17/slice_0024_mask.npy,day17,case32,24,False,144,False,0
case32/day17/slice_0037_mask.npy,day17,case32,37,False,144,False,0
case32/day17/slice_0141_mask.npy,day17,case32,141,False,144,False,0
case32/day17/slice_0128_mask.npy,day17,case32,128,False,144,False,0
case32/day17/slice_0015_mask.npy,day17,case32,15,False,144,False,0
case32/day17/slice_0042_mask.npy,day17,case32,42,False,144,False,0
case32/day17/slice_0029_mask.npy,day17,case32,29,False,144,False,0
case32/day19/slice_0055_mask.npy,day19,case32,55,False,144,False,0
case32/day19/slice_0053_mask.npy,day19,case32,53,False,144,False,0
case32/day19/slice_0022_mask.npy,day19,case32,22,False,144,False,0
case32/day19/slice_0032_mask.npy,day19,case32,32,False,144,False,0
case32/day19/slice_0140_mask.npy,day19,case32,140,False,144,False,0
case32/day19/slice_0020_mask.npy,day19,case32,20,False,144,False,0
case32/day19/slice_0017_mask.npy,day19,case32,17,False,144,False,0
case32/day19/slice_0127_mask.npy,day19,case32,127,False,144,False,0
case32/day19/slice_0124_mask.npy,day19,case32,124,False,144,False,0
case32/day19/slice_0131_mask.npy,day19,case32,131,False,144,False,0
case32/day19/slice_0043_mask.npy,day19,case32,43,False,144,False,0
case32/day19/slice_0059_mask.npy,day19,case32,59,False,144,False,0
case32/day19/slice_0001_mask.npy,day19,case32,1,False,144,False,0
case32/day19/slice_0023_mask.npy,day19,case32,23,False,144,False,0
case32/day19/slice_0049_mask.npy,day19,case32,49,False,144,False,0
case32/day19/slice_0051_mask.npy,day19,case32,51,False,144,False,0
case32/day19/slice_0035_mask.npy,day19,case32,35,False,144,False,0
case32/day19/slice_0040_mask.npy,day19,case32,40,False,144,False,0
case32/day19/slice_0136_mask.npy,day19,case32,136,False,144,False,0
case32/day19/slice_0033_mask.npy,day19,case32,33,False,144,False,0
case32/day19/slice_0123_mask.npy,day19,case32,123,False,144,False,0
case32/day19/slice_0031_mask.npy,day19,case32,31,False,144,False,0
case32/day19/slice_0016_mask.npy,day19,case32,16,False,144,False,0
case32/day19/slice_0006_mask.npy,day19,case32,6,False,144,False,0
case32/day19/slice_0005_mask.npy,day19,case32,5,False,144,False,0
case32/day19/slice_0025_mask.npy,day19,case32,25,False,144,False,0
case32/day19/slice_0028_mask.npy,day19,case32,28,False,144,False,0
case32/day19/slice_0007_mask.npy,day19,case32,7,False,144,False,0
case32/day19/slice_0036_mask.npy,day19,case32,36,False,144,False,0
case32/day19/slice_0002_mask.npy,day19,case32,2,False,144,False,0
case32/day19/slice_0132_mask.npy,day19,case32,132,False,144,False,0
case32/day19/slice_0130_mask.npy,day19,case32,130,False,144,False,0
case32/day19/slice_0129_mask.npy,day19,case32,129,False,144,False,0
case32/day19/slice_0052_mask.npy,day19,case32,52,False,144,False,0
case32/day19/slice_0125_mask.npy,day19,case32,125,False,144,False,0
case32/day19/slice_0050_mask.npy,day19,case32,50,False,144,False,0
case32/day19/slice_0047_mask.npy,day19,case32,47,False,144,False,0
case32/day19/slice_0057_mask.npy,day19,case32,57,False,144,False,0
case32/day19/slice_0021_mask.npy,day19,case32,21,False,144,False,0
case32/day19/slice_0038_mask.npy,day19,case32,38,False,144,False,0
case32/day19/slice_0003_mask.npy,day19,case32,3,False,144,False,0
case32/day19/slice_0133_mask.npy,day19,case32,133,False,144,False,0
case32/day19/slice_0142_mask.npy,day19,case32,142,False,144,False,0
case32/day19/slice_0012_mask.npy,day19,case32,12,False,144,False,0
case32/day19/slice_0026_mask.npy,day19,case32,26,False,144,False,0
case32/day19/slice_0039_mask.npy,day19,case32,39,False,144,False,0
case32/day19/slice_0030_mask.npy,day19,case32,30,False,144,False,0
case32/day19/slice_0134_mask.npy,day19,case32,134,False,144,False,0
case32/day19/slice_0014_mask.npy,day19,case32,14,False,144,False,0
case32/day19/slice_0060_mask.npy,day19,case32,60,False,144,False,0
case32/day19/slice_0041_mask.npy,day19,case32,41,False,144,False,0
case32/day19/slice_0143_mask.npy,day19,case32,143,False,144,False,0
case32/day19/slice_0027_mask.npy,day19,case32,27,False,144,False,0
case32/day19/slice_0054_mask.npy,day19,case32,54,False,144,False,0
case32/day19/slice_0019_mask.npy,day19,case32,19,False,144,False,0
case32/day19/slice_0008_mask.npy,day19,case32,8,False,144,False,0
case32/day19/slice_0011_mask.npy,day19,case32,11,False,144,False,0
case32/day19/slice_0046_mask.npy,day19,case32,46,False,144,False,0
case32/day19/slice_0044_mask.npy,day19,case32,44,False,144,False,0
case32/day19/slice_0009_mask.npy,day19,case32,9,False,144,False,0
case32/day19/slice_0144_mask.npy,day19,case32,144,False,144,False,0
case32/day19/slice_0034_mask.npy,day19,case32,34,False,144,False,0
case32/day19/slice_0138_mask.npy,day19,case32,138,False,144,False,0
case32/day19/slice_0135_mask.npy,day19,case32,135,False,144,False,0
case32/day19/slice_0004_mask.npy,day19,case32,4,False,144,False,0
case32/day19/slice_0058_mask.npy,day19,case32,58,False,144,False,0
case32/day19/slice_0048_mask.npy,day19,case32,48,False,144,False,0
case32/day19/slice_0045_mask.npy,day19,case32,45,False,144,False,0
case32/day19/slice_0126_mask.npy,day19,case32,126,False,144,False,0
case32/day19/slice_0010_mask.npy,day19,case32,10,False,144,False,0
case32/day19/slice_0013_mask.npy,day19,case32,13,False,144,False,0
case32/day19/slice_0139_mask.npy,day19,case32,139,False,144,False,0
case32/day19/slice_0056_mask.npy,day19,case32,56,False,144,False,0
case32/day19/slice_0018_mask.npy,day19,case32,18,False,144,False,0
case32/day19/slice_0137_mask.npy,day19,case32,137,False,144,False,0
case32/day19/slice_0024_mask.npy,day19,case32,24,False,144,False,0
case32/day19/slice_0037_mask.npy,day19,case32,37,False,144,False,0
case32/day19/slice_0141_mask.npy,day19,case32,141,False,144,False,0
case32/day19/slice_0128_mask.npy,day19,case32,128,False,144,False,0
case32/day19/slice_0015_mask.npy,day19,case32,15,False,144,False,0
case32/day19/slice_0042_mask.npy,day19,case32,42,False,144,False,0
case32/day19/slice_0029_mask.npy,day19,case32,29,False,144,False,0
case32/day20/slice_0055_mask.npy,day20,case32,55,False,144,False,0
case32/day20/slice_0053_mask.npy,day20,case32,53,False,144,False,0
case32/day20/slice_0022_mask.npy,day20,case32,22,False,144,False,0
case32/day20/slice_0032_mask.npy,day20,case32,32,False,144,False,0
case32/day20/slice_0140_mask.npy,day20,case32,140,False,144,False,0
case32/day20/slice_0020_mask.npy,day20,case32,20,False,144,False,0
case32/day20/slice_0017_mask.npy,day20,case32,17,False,144,False,0
case32/day20/slice_0127_mask.npy,day20,case32,127,False,144,False,0
case32/day20/slice_0124_mask.npy,day20,case32,124,False,144,False,0
case32/day20/slice_0131_mask.npy,day20,case32,131,False,144,False,0
case32/day20/slice_0043_mask.npy,day20,case32,43,False,144,False,0
case32/day20/slice_0059_mask.npy,day20,case32,59,False,144,False,0
case32/day20/slice_0001_mask.npy,day20,case32,1,False,144,False,0
case32/day20/slice_0023_mask.npy,day20,case32,23,False,144,False,0
case32/day20/slice_0049_mask.npy,day20,case32,49,False,144,False,0
case32/day20/slice_0051_mask.npy,day20,case32,51,False,144,False,0
case32/day20/slice_0035_mask.npy,day20,case32,35,False,144,False,0
case32/day20/slice_0040_mask.npy,day20,case32,40,False,144,False,0
case32/day20/slice_0136_mask.npy,day20,case32,136,False,144,False,0
case32/day20/slice_0033_mask.npy,day20,case32,33,False,144,False,0
case32/day20/slice_0031_mask.npy,day20,case32,31,False,144,False,0
case32/day20/slice_0016_mask.npy,day20,case32,16,False,144,False,0
case32/day20/slice_0006_mask.npy,day20,case32,6,False,144,False,0
case32/day20/slice_0005_mask.npy,day20,case32,5,False,144,False,0
case32/day20/slice_0025_mask.npy,day20,case32,25,False,144,False,0
case32/day20/slice_0028_mask.npy,day20,case32,28,False,144,False,0
case32/day20/slice_0007_mask.npy,day20,case32,7,False,144,False,0
case32/day20/slice_0036_mask.npy,day20,case32,36,False,144,False,0
case32/day20/slice_0002_mask.npy,day20,case32,2,False,144,False,0
case32/day20/slice_0132_mask.npy,day20,case32,132,False,144,False,0
case32/day20/slice_0130_mask.npy,day20,case32,130,False,144,False,0
case32/day20/slice_0129_mask.npy,day20,case32,129,False,144,False,0
case32/day20/slice_0052_mask.npy,day20,case32,52,False,144,False,0
case32/day20/slice_0125_mask.npy,day20,case32,125,False,144,False,0
case32/day20/slice_0050_mask.npy,day20,case32,50,False,144,False,0
case32/day20/slice_0047_mask.npy,day20,case32,47,False,144,False,0
case32/day20/slice_0057_mask.npy,day20,case32,57,False,144,False,0
case32/day20/slice_0021_mask.npy,day20,case32,21,False,144,False,0
case32/day20/slice_0038_mask.npy,day20,case32,38,False,144,False,0
case32/day20/slice_0003_mask.npy,day20,case32,3,False,144,False,0
case32/day20/slice_0133_mask.npy,day20,case32,133,False,144,False,0
case32/day20/slice_0142_mask.npy,day20,case32,142,False,144,False,0
case32/day20/slice_0012_mask.npy,day20,case32,12,False,144,False,0
case32/day20/slice_0026_mask.npy,day20,case32,26,False,144,False,0
case32/day20/slice_0039_mask.npy,day20,case32,39,False,144,False,0
case32/day20/slice_0030_mask.npy,day20,case32,30,False,144,False,0
case32/day20/slice_0134_mask.npy,day20,case32,134,False,144,False,0
case32/day20/slice_0014_mask.npy,day20,case32,14,False,144,False,0
case32/day20/slice_0060_mask.npy,day20,case32,60,False,144,False,0
case32/day20/slice_0041_mask.npy,day20,case32,41,False,144,False,0
case32/day20/slice_0143_mask.npy,day20,case32,143,False,144,False,0
case32/day20/slice_0027_mask.npy,day20,case32,27,False,144,False,0
case32/day20/slice_0054_mask.npy,day20,case32,54,False,144,False,0
case32/day20/slice_0019_mask.npy,day20,case32,19,False,144,False,0
case32/day20/slice_0008_mask.npy,day20,case32,8,False,144,False,0
case32/day20/slice_0011_mask.npy,day20,case32,11,False,144,False,0
case32/day20/slice_0046_mask.npy,day20,case32,46,False,144,False,0
case32/day20/slice_0044_mask.npy,day20,case32,44,False,144,False,0
case32/day20/slice_0009_mask.npy,day20,case32,9,False,144,False,0
case32/day20/slice_0144_mask.npy,day20,case32,144,False,144,False,0
case32/day20/slice_0034_mask.npy,day20,case32,34,False,144,False,0
case32/day20/slice_0138_mask.npy,day20,case32,138,False,144,False,0
case32/day20/slice_0135_mask.npy,day20,case32,135,False,144,False,0
case32/day20/slice_0004_mask.npy,day20,case32,4,False,144,False,0
case32/day20/slice_0058_mask.npy,day20,case32,58,False,144,False,0
case32/day20/slice_0048_mask.npy,day20,case32,48,False,144,False,0
case32/day20/slice_0045_mask.npy,day20,case32,45,False,144,False,0
case32/day20/slice_0126_mask.npy,day20,case32,126,False,144,False,0
case32/day20/slice_0010_mask.npy,day20,case32,10,False,144,False,0
case32/day20/slice_0013_mask.npy,day20,case32,13,False,144,False,0
case32/day20/slice_0139_mask.npy,day20,case32,139,False,144,False,0
case32/day20/slice_0056_mask.npy,day20,case32,56,False,144,False,0
case32/day20/slice_0018_mask.npy,day20,case32,18,False,144,False,0
case32/day20/slice_0137_mask.npy,day20,case32,137,False,144,False,0
case32/day20/slice_0024_mask.npy,day20,case32,24,False,144,False,0
case32/day20/slice_0037_mask.npy,day20,case32,37,False,144,False,0
case32/day20/slice_0141_mask.npy,day20,case32,141,False,144,False,0
case32/day20/slice_0128_mask.npy,day20,case32,128,False,144,False,0
case32/day20/slice_0015_mask.npy,day20,case32,15,False,144,False,0
case32/day20/slice_0042_mask.npy,day20,case32,42,False,144,False,0
case32/day20/slice_0029_mask.npy,day20,case32,29,False,144,False,0
case32/day0/slice_0055_mask.npy,day0,case32,55,False,144,False,0
case32/day0/slice_0053_mask.npy,day0,case32,53,False,144,False,0
case32/day0/slice_0022_mask.npy,day0,case32,22,False,144,False,0
case32/day0/slice_0032_mask.npy,day0,case32,32,False,144,False,0
case32/day0/slice_0140_mask.npy,day0,case32,140,False,144,False,0
case32/day0/slice_0020_mask.npy,day0,case32,20,False,144,False,0
case32/day0/slice_0017_mask.npy,day0,case32,17,False,144,False,0
case32/day0/slice_0127_mask.npy,day0,case32,127,False,144,False,0
case32/day0/slice_0124_mask.npy,day0,case32,124,False,144,False,0
case32/day0/slice_0131_mask.npy,day0,case32,131,False,144,False,0
case32/day0/slice_0043_mask.npy,day0,case32,43,False,144,False,0
case32/day0/slice_0001_mask.npy,day0,case32,1,False,144,False,0
case32/day0/slice_0023_mask.npy,day0,case32,23,False,144,False,0
case32/day0/slice_0049_mask.npy,day0,case32,49,False,144,False,0
case32/day0/slice_0051_mask.npy,day0,case32,51,False,144,False,0
case32/day0/slice_0035_mask.npy,day0,case32,35,False,144,False,0
case32/day0/slice_0040_mask.npy,day0,case32,40,False,144,False,0
case32/day0/slice_0136_mask.npy,day0,case32,136,False,144,False,0
case32/day0/slice_0033_mask.npy,day0,case32,33,False,144,False,0
