mask,day,case,slice,fold,has_ann,slice_max
case74/day19/slice_0049_mask.npy,day19,case74,49,1,False,144
case74/day19/slice_0051_mask.npy,day19,case74,51,1,False,144
case74/day19/slice_0035_mask.npy,day19,case74,35,1,False,144
case74/day19/slice_0040_mask.npy,day19,case74,40,1,False,144
case74/day19/slice_0136_mask.npy,day19,case74,136,1,False,144
case74/day19/slice_0033_mask.npy,day19,case74,33,1,False,144
case74/day19/slice_0123_mask.npy,day19,case74,123,1,False,144
case74/day19/slice_0031_mask.npy,day19,case74,31,1,False,144
case74/day19/slice_0016_mask.npy,day19,case74,16,1,False,144
case74/day19/slice_0006_mask.npy,day19,case74,6,1,False,144
case74/day19/slice_0005_mask.npy,day19,case74,5,1,False,144
case74/day19/slice_0025_mask.npy,day19,case74,25,1,False,144
case74/day19/slice_0028_mask.npy,day19,case74,28,1,False,144
case74/day19/slice_0007_mask.npy,day19,case74,7,1,False,144
case74/day19/slice_0036_mask.npy,day19,case74,36,1,False,144
case74/day19/slice_0002_mask.npy,day19,case74,2,1,False,144
case74/day19/slice_0132_mask.npy,day19,case74,132,1,False,144
case74/day19/slice_0130_mask.npy,day19,case74,130,1,False,144
case74/day19/slice_0129_mask.npy,day19,case74,129,1,False,144
case74/day19/slice_0052_mask.npy,day19,case74,52,1,False,144
case74/day19/slice_0125_mask.npy,day19,case74,125,1,False,144
case74/day19/slice_0050_mask.npy,day19,case74,50,1,False,144
case74/day19/slice_0047_mask.npy,day19,case74,47,1,False,144
case74/day19/slice_0057_mask.npy,day19,case74,57,1,False,144
case74/day19/slice_0021_mask.npy,day19,case74,21,1,False,144
case74/day19/slice_0038_mask.npy,day19,case74,38,1,False,144
case74/day19/slice_0003_mask.npy,day19,case74,3,1,False,144
case74/day19/slice_0133_mask.npy,day19,case74,133,1,False,144
case74/day19/slice_0142_mask.npy,day19,case74,142,1,False,144
case74/day19/slice_0012_mask.npy,day19,case74,12,1,False,144
case74/day19/slice_0026_mask.npy,day19,case74,26,1,False,144
case74/day19/slice_0039_mask.npy,day19,case74,39,1,False,144
case74/day19/slice_0030_mask.npy,day19,case74,30,1,False,144
case74/day19/slice_0134_mask.npy,day19,case74,134,1,False,144
case74/day19/slice_0014_mask.npy,day19,case74,14,1,False,144
case74/day19/slice_0060_mask.npy,day19,case74,60,1,False,144
case74/day19/slice_0041_mask.npy,day19,case74,41,1,False,144
case74/day19/slice_0143_mask.npy,day19,case74,143,1,False,144
case74/day19/slice_0027_mask.npy,day19,case74,27,1,False,144
case74/day19/slice_0054_mask.npy,day19,case74,54,1,False,144
case74/day19/slice_0019_mask.npy,day19,case74,19,1,False,144
case74/day19/slice_0008_mask.npy,day19,case74,8,1,False,144
case74/day19/slice_0011_mask.npy,day19,case74,11,1,False,144
case74/day19/slice_0046_mask.npy,day19,case74,46,1,False,144
case74/day19/slice_0044_mask.npy,day19,case74,44,1,False,144
case74/day19/slice_0009_mask.npy,day19,case74,9,1,False,144
case74/day19/slice_0144_mask.npy,day19,case74,144,1,False,144
case74/day19/slice_0034_mask.npy,day19,case74,34,1,False,144
case74/day19/slice_0138_mask.npy,day19,case74,138,1,False,144
case74/day19/slice_0135_mask.npy,day19,case74,135,1,False,144
case74/day19/slice_0004_mask.npy,day19,case74,4,1,False,144
case74/day19/slice_0058_mask.npy,day19,case74,58,1,False,144
case74/day19/slice_0048_mask.npy,day19,case74,48,1,False,144
case74/day19/slice_0045_mask.npy,day19,case74,45,1,False,144
case74/day19/slice_0126_mask.npy,day19,case74,126,1,False,144
case74/day19/slice_0010_mask.npy,day19,case74,10,1,False,144
case74/day19/slice_0013_mask.npy,day19,case74,13,1,False,144
case74/day19/slice_0139_mask.npy,day19,case74,139,1,False,144
case74/day19/slice_0056_mask.npy,day19,case74,56,1,False,144
case74/day19/slice_0018_mask.npy,day19,case74,18,1,False,144
case74/day19/slice_0137_mask.npy,day19,case74,137,1,False,144
case74/day19/slice_0024_mask.npy,day19,case74,24,1,False,144
case74/day19/slice_0037_mask.npy,day19,case74,37,1,False,144
case74/day19/slice_0141_mask.npy,day19,case74,141,1,False,144
case74/day19/slice_0128_mask.npy,day19,case74,128,1,False,144
case74/day19/slice_0015_mask.npy,day19,case74,15,1,False,144
case74/day19/slice_0042_mask.npy,day19,case74,42,1,False,144
case74/day19/slice_0029_mask.npy,day19,case74,29,1,False,144
case74/day0/slice_0055_mask.npy,day0,case74,55,1,False,144
case74/day0/slice_0053_mask.npy,day0,case74,53,1,False,144
case74/day0/slice_0022_mask.npy,day0,case74,22,1,False,144
case74/day0/slice_0032_mask.npy,day0,case74,32,1,False,144
case74/day0/slice_0140_mask.npy,day0,case74,140,1,False,144
case74/day0/slice_0020_mask.npy,day0,case74,20,1,False,144
case74/day0/slice_0017_mask.npy,day0,case74,17,1,False,144
case74/day0/slice_0127_mask.npy,day0,case74,127,1,False,144
case74/day0/slice_0124_mask.npy,day0,case74,124,1,False,144
case74/day0/slice_0131_mask.npy,day0,case74,131,1,False,144
case74/day0/slice_0043_mask.npy,day0,case74,43,1,False,144
case74/day0/slice_0059_mask.npy,day0,case74,59,1,False,144
case74/day0/slice_0001_mask.npy,day0,case74,1,1,False,144
case74/day0/slice_0023_mask.npy,day0,case74,23,1,False,144
case74/day0/slice_0049_mask.npy,day0,case74,49,1,False,144
case74/day0/slice_0051_mask.npy,day0,case74,51,1,False,144
case74/day0/slice_0035_mask.npy,day0,case74,35,1,False,144
case74/day0/slice_0040_mask.npy,day0,case74,40,1,False,144
case74/day0/slice_0136_mask.npy,day0,case74,136,1,False,144
case74/day0/slice_0033_mask.npy,day0,case74,33,1,False,144
case74/day0/slice_0123_mask.npy,day0,case74,123,1,False,144
case74/day0/slice_0031_mask.npy,day0,case74,31,1,False,144
case74/day0/slice_0016_mask.npy,day0,case74,16,1,False,144
case74/day0/slice_0006_mask.npy,day0,case74,6,1,False,144
case74/day0/slice_0005_mask.npy,day0,case74,5,1,False,144
case74/day0/slice_0025_mask.npy,day0,case74,25,1,False,144
case74/day0/slice_0028_mask.npy,day0,case74,28,1,False,144
case74/day0/slice_0007_mask.npy,day0,case74,7,1,False,144
case74/day0/slice_0036_mask.npy,day0,case74,36,1,False,144
case74/day0/slice_0002_mask.npy,day0,case74,2,1,False,144
case74/day0/slice_0132_mask.npy,day0,case74,132,1,False,144
case74/day0/slice_0130_mask.npy,day0,case74,130,1,False,144
case74/day0/slice_0121_mask.npy,day0,case74,121,1,False,144
case74/day0/slice_0129_mask.npy,day0,case74,129,1,False,144
case74/day0/slice_0052_mask.npy,day0,case74,52,1,False,144
case74/day0/slice_0125_mask.npy,day0,case74,125,1,False,144
case74/day0/slice_0050_mask.npy,day0,case74,50,1,False,144
case74/day0/slice_0047_mask.npy,day0,case74,47,1,False,144
case74/day0/slice_0057_mask.npy,day0,case74,57,1,False,144
case74/day0/slice_0021_mask.npy,day0,case74,21,1,False,144
case74/day0/slice_0038_mask.npy,day0,case74,38,1,False,144
case74/day0/slice_0003_mask.npy,day0,case74,3,1,False,144
case74/day0/slice_0133_mask.npy,day0,case74,133,1,False,144
case74/day0/slice_0142_mask.npy,day0,case74,142,1,False,144
case74/day0/slice_0012_mask.npy,day0,case74,12,1,False,144
case74/day0/slice_0026_mask.npy,day0,case74,26,1,False,144
case74/day0/slice_0122_mask.npy,day0,case74,122,1,False,144
case74/day0/slice_0039_mask.npy,day0,case74,39,1,False,144
case74/day0/slice_0030_mask.npy,day0,case74,30,1,False,144
case74/day0/slice_0134_mask.npy,day0,case74,134,1,False,144
case74/day0/slice_0014_mask.npy,day0,case74,14,1,False,144
case74/day0/slice_0060_mask.npy,day0,case74,60,1,False,144
case74/day0/slice_0041_mask.npy,day0,case74,41,1,False,144
case74/day0/slice_0143_mask.npy,day0,case74,143,1,False,144
case74/day0/slice_0027_mask.npy,day0,case74,27,1,False,144
case74/day0/slice_0054_mask.npy,day0,case74,54,1,False,144
case74/day0/slice_0019_mask.npy,day0,case74,19,1,False,144
case74/day0/slice_0008_mask.npy,day0,case74,8,1,False,144
case74/day0/slice_0011_mask.npy,day0,case74,11,1,False,144
case74/day0/slice_0046_mask.npy,day0,case74,46,1,False,144
case74/day0/slice_0044_mask.npy,day0,case74,44,1,False,144
case74/day0/slice_0009_mask.npy,day0,case74,9,1,False,144
case74/day0/slice_0144_mask.npy,day0,case74,144,1,False,144
case74/day0/slice_0034_mask.npy,day0,case74,34,1,False,144
case74/day0/slice_0138_mask.npy,day0,case74,138,1,False,144
case74/day0/slice_0135_mask.npy,day0,case74,135,1,False,144
case74/day0/slice_0004_mask.npy,day0,case74,4,1,False,144
case74/day0/slice_0058_mask.npy,day0,case74,58,1,False,144
case74/day0/slice_0048_mask.npy,day0,case74,48,1,False,144
case74/day0/slice_0045_mask.npy,day0,case74,45,1,False,144
case74/day0/slice_0126_mask.npy,day0,case74,126,1,False,144
case74/day0/slice_0010_mask.npy,day0,case74,10,1,False,144
case74/day0/slice_0013_mask.npy,day0,case74,13,1,False,144
case74/day0/slice_0139_mask.npy,day0,case74,139,1,False,144
case74/day0/slice_0056_mask.npy,day0,case74,56,1,False,144
case74/day0/slice_0018_mask.npy,day0,case74,18,1,False,144
case74/day0/slice_0137_mask.npy,day0,case74,137,1,False,144
case74/day0/slice_0024_mask.npy,day0,case74,24,1,False,144
case74/day0/slice_0037_mask.npy,day0,case74,37,1,False,144
case74/day0/slice_0141_mask.npy,day0,case74,141,1,False,144
case74/day0/slice_0128_mask.npy,day0,case74,128,1,False,144
case74/day0/slice_0015_mask.npy,day0,case74,15,1,False,144
case74/day0/slice_0042_mask.npy,day0,case74,42,1,False,144
case74/day0/slice_0029_mask.npy,day0,case74,29,1,False,144
case74/day18/slice_0055_mask.npy,day18,case74,55,1,False,144
case74/day18/slice_0053_mask.npy,day18,case74,53,1,False,144
case74/day18/slice_0022_mask.npy,day18,case74,22,1,False,144
case74/day18/slice_0032_mask.npy,day18,case74,32,1,False,144
case74/day18/slice_0140_mask.npy,day18,case74,140,1,False,144
case74/day18/slice_0020_mask.npy,day18,case74,20,1,False,144
case74/day18/slice_0017_mask.npy,day18,case74,17,1,False,144
case74/day18/slice_0127_mask.npy,day18,case74,127,1,False,144
case74/day18/slice_0124_mask.npy,day18,case74,124,1,False,144
case74/day18/slice_0131_mask.npy,day18,case74,131,1,False,144
case74/day18/slice_0043_mask.npy,day18,case74,43,1,False,144
case74/day18/slice_0059_mask.npy,day18,case74,59,1,False,144
case74/day18/slice_0001_mask.npy,day18,case74,1,1,False,144
case74/day18/slice_0023_mask.npy,day18,case74,23,1,False,144
case74/day18/slice_0049_mask.npy,day18,case74,49,1,False,144
case74/day18/slice_0051_mask.npy,day18,case74,51,1,False,144
case74/day18/slice_0035_mask.npy,day18,case74,35,1,False,144
case74/day18/slice_0040_mask.npy,day18,case74,40,1,False,144
case74/day18/slice_0136_mask.npy,day18,case74,136,1,False,144
case74/day18/slice_0033_mask.npy,day18,case74,33,1,False,144
case74/day18/slice_0123_mask.npy,day18,case74,123,1,False,144
case74/day18/slice_0031_mask.npy,day18,case74,31,1,False,144
case74/day18/slice_0016_mask.npy,day18,case74,16,1,False,144
case74/day18/slice_0006_mask.npy,day18,case74,6,1,False,144
case74/day18/slice_0005_mask.npy,day18,case74,5,1,False,144
case74/day18/slice_0025_mask.npy,day18,case74,25,1,False,144
case74/day18/slice_0028_mask.npy,day18,case74,28,1,False,144
case74/day18/slice_0007_mask.npy,day18,case74,7,1,False,144
case74/day18/slice_0036_mask.npy,day18,case74,36,1,False,144
case74/day18/slice_0002_mask.npy,day18,case74,2,1,False,144
case74/day18/slice_0132_mask.npy,day18,case74,132,1,False,144
case74/day18/slice_0130_mask.npy,day18,case74,130,1,False,144
case74/day18/slice_0129_mask.npy,day18,case74,129,1,False,144
case74/day18/slice_0052_mask.npy,day18,case74,52,1,False,144
case74/day18/slice_0125_mask.npy,day18,case74,125,1,False,144
case74/day18/slice_0050_mask.npy,day18,case74,50,1,False,144
case74/day18/slice_0047_mask.npy,day18,case74,47,1,False,144
case74/day18/slice_0057_mask.npy,day18,case74,57,1,False,144
case74/day18/slice_0021_mask.npy,day18,case74,21,1,False,144
case74/day18/slice_0038_mask.npy,day18,case74,38,1,False,144
case74/day18/slice_0003_mask.npy,day18,case74,3,1,False,144
case74/day18/slice_0133_mask.npy,day18,case74,133,1,False,144
case74/day18/slice_0142_mask.npy,day18,case74,142,1,False,144
case74/day18/slice_0012_mask.npy,day18,case74,12,1,False,144
case74/day18/slice_0026_mask.npy,day18,case74,26,1,False,144
case74/day18/slice_0122_mask.npy,day18,case74,122,1,False,144
case74/day18/slice_0039_mask.npy,day18,case74,39,1,False,144
case74/day18/slice_0030_mask.npy,day18,case74,30,1,False,144
case74/day18/slice_0134_mask.npy,day18,case74,134,1,False,144
case74/day18/slice_0014_mask.npy,day18,case74,14,1,False,144
case74/day18/slice_0060_mask.npy,day18,case74,60,1,False,144
case74/day18/slice_0041_mask.npy,day18,case74,41,1,False,144
case74/day18/slice_0143_mask.npy,day18,case74,143,1,False,144
case74/day18/slice_0027_mask.npy,day18,case74,27,1,False,144
case74/day18/slice_0054_mask.npy,day18,case74,54,1,False,144
case74/day18/slice_0019_mask.npy,day18,case74,19,1,False,144
case74/day18/slice_0008_mask.npy,day18,case74,8,1,False,144
case74/day18/slice_0011_mask.npy,day18,case74,11,1,False,144
case74/day18/slice_0046_mask.npy,day18,case74,46,1,False,144
case74/day18/slice_0044_mask.npy,day18,case74,44,1,False,144
case74/day18/slice_0009_mask.npy,day18,case74,9,1,False,144
case74/day18/slice_0144_mask.npy,day18,case74,144,1,False,144
case74/day18/slice_0034_mask.npy,day18,case74,34,1,False,144
case74/day18/slice_0138_mask.npy,day18,case74,138,1,False,144
case74/day18/slice_0135_mask.npy,day18,case74,135,1,False,144
case74/day18/slice_0004_mask.npy,day18,case74,4,1,False,144
case74/day18/slice_0058_mask.npy,day18,case74,58,1,False,144
case74/day18/slice_0048_mask.npy,day18,case74,48,1,False,144
case74/day18/slice_0045_mask.npy,day18,case74,45,1,False,144
case74/day18/slice_0126_mask.npy,day18,case74,126,1,False,144
case74/day18/slice_0010_mask.npy,day18,case74,10,1,False,144
case74/day18/slice_0013_mask.npy,day18,case74,13,1,False,144
case74/day18/slice_0139_mask.npy,day18,case74,139,1,False,144
case74/day18/slice_0056_mask.npy,day18,case74,56,1,False,144
case74/day18/slice_0018_mask.npy,day18,case74,18,1,False,144
case74/day18/slice_0137_mask.npy,day18,case74,137,1,False,144
case74/day18/slice_0024_mask.npy,day18,case74,24,1,False,144
case74/day18/slice_0037_mask.npy,day18,case74,37,1,False,144
case74/day18/slice_0141_mask.npy,day18,case74,141,1,False,144
case74/day18/slice_0128_mask.npy,day18,case74,128,1,False,144
case74/day18/slice_0015_mask.npy,day18,case74,15,1,False,144
case74/day18/slice_0042_mask.npy,day18,case74,42,1,False,144
case74/day18/slice_0029_mask.npy,day18,case74,29,1,False,144
case148/day20/slice_0055_mask.npy,day20,case148,55,1,False,144
case148/day20/slice_0053_mask.npy,day20,case148,53,1,False,144
case148/day20/slice_0022_mask.npy,day20,case148,22,1,False,144
case148/day20/slice_0032_mask.npy,day20,case148,32,1,False,144
case148/day20/slice_0140_mask.npy,day20,case148,140,1,False,144
case148/day20/slice_0020_mask.npy,day20,case148,20,1,False,144
case148/day20/slice_0017_mask.npy,day20,case148,17,1,False,144
case148/day20/slice_0127_mask.npy,day20,case148,127,1,False,144
case148/day20/slice_0124_mask.npy,day20,case148,124,1,False,144
case148/day20/slice_0131_mask.npy,day20,case148,131,1,False,144
case148/day20/slice_0043_mask.npy,day20,case148,43,1,False,144
case148/day20/slice_0059_mask.npy,day20,case148,59,1,False,144
case148/day20/slice_0001_mask.npy,day20,case148,1,1,False,144
case148/day20/slice_0023_mask.npy,day20,case148,23,1,False,144
case148/day20/slice_0049_mask.npy,day20,case148,49,1,False,144
case148/day20/slice_0051_mask.npy,day20,case148,51,1,False,144
case148/day20/slice_0035_mask.npy,day20,case148,35,1,False,144
case148/day20/slice_0040_mask.npy,day20,case148,40,1,False,144
case148/day20/slice_0136_mask.npy,day20,case148,136,1,False,144
case148/day20/slice_0033_mask.npy,day20,case148,33,1,False,144
case148/day20/slice_0123_mask.npy,day20,case148,123,1,False,144
case148/day20/slice_0031_mask.npy,day20,case148,31,1,False,144
case148/day20/slice_0016_mask.npy,day20,case148,16,1,False,144
case148/day20/slice_0006_mask.npy,day20,case148,6,1,False,144
case148/day20/slice_0005_mask.npy,day20,case148,5,1,False,144
case148/day20/slice_0025_mask.npy,day20,case148,25,1,False,144
case148/day20/slice_0028_mask.npy,day20,case148,28,1,False,144
case148/day20/slice_0007_mask.npy,day20,case148,7,1,False,144
case148/day20/slice_0036_mask.npy,day20,case148,36,1,False,144
case148/day20/slice_0002_mask.npy,day20,case148,2,1,False,144
case148/day20/slice_0132_mask.npy,day20,case148,132,1,False,144
case148/day20/slice_0130_mask.npy,day20,case148,130,1,False,144
case148/day20/slice_0121_mask.npy,day20,case148,121,1,False,144
case148/day20/slice_0129_mask.npy,day20,case148,129,1,False,144
case148/day20/slice_0052_mask.npy,day20,case148,52,1,False,144
case148/day20/slice_0125_mask.npy,day20,case148,125,1,False,144
case148/day20/slice_0050_mask.npy,day20,case148,50,1,False,144
case148/day20/slice_0047_mask.npy,day20,case148,47,1,False,144
case148/day20/slice_0057_mask.npy,day20,case148,57,1,False,144
case148/day20/slice_0021_mask.npy,day20,case148,21,1,False,144
case148/day20/slice_0038_mask.npy,day20,case148,38,1,False,144
case148/day20/slice_0003_mask.npy,day20,case148,3,1,False,144
case148/day20/slice_0133_mask.npy,day20,case148,133,1,False,144
case148/day20/slice_0142_mask.npy,day20,case148,142,1,False,144
case148/day20/slice_0012_mask.npy,day20,case148,12,1,False,144
case148/day20/slice_0026_mask.npy,day20,case148,26,1,False,144
case148/day20/slice_0122_mask.npy,day20,case148,122,1,False,144
case148/day20/slice_0039_mask.npy,day20,case148,39,1,False,144
case148/day20/slice_0030_mask.npy,day20,case148,30,1,False,144
case148/day20/slice_0134_mask.npy,day20,case148,134,1,False,144
case148/day20/slice_0014_mask.npy,day20,case148,14,1,False,144
case148/day20/slice_0060_mask.npy,day20,case148,60,1,False,144
case148/day20/slice_0041_mask.npy,day20,case148,41,1,False,144
case148/day20/slice_0143_mask.npy,day20,case148,143,1,False,144
case148/day20/slice_0027_mask.npy,day20,case148,27,1,False,144
case148/day20/slice_0054_mask.npy,day20,case148,54,1,False,144
case148/day20/slice_0019_mask.npy,day20,case148,19,1,False,144
case148/day20/slice_0008_mask.npy,day20,case148,8,1,False,144
case148/day20/slice_0011_mask.npy,day20,case148,11,1,False,144
case148/day20/slice_0046_mask.npy,day20,case148,46,1,False,144
case148/day20/slice_0044_mask.npy,day20,case148,44,1,False,144
case148/day20/slice_0009_mask.npy,day20,case148,9,1,False,144
case148/day20/slice_0144_mask.npy,day20,case148,144,1,False,144
case148/day20/slice_0034_mask.npy,day20,case148,34,1,False,144
case148/day20/slice_0138_mask.npy,day20,case148,138,1,False,144
case148/day20/slice_0135_mask.npy,day20,case148,135,1,False,144
case148/day20/slice_0004_mask.npy,day20,case148,4,1,False,144
case148/day20/slice_0058_mask.npy,day20,case148,58,1,False,144
case148/day20/slice_0048_mask.npy,day20,case148,48,1,False,144
case148/day20/slice_0045_mask.npy,day20,case148,45,1,False,144
case148/day20/slice_0126_mask.npy,day20,case148,126,1,False,144
case148/day20/slice_0010_mask.npy,day20,case148,10,1,False,144
case148/day20/slice_0013_mask.npy,day20,case148,13,1,False,144
case148/day20/slice_0139_mask.npy,day20,case148,139,1,False,144
case148/day20/slice_0056_mask.npy,day20,case148,56,1,False,144
case148/day20/slice_0018_mask.npy,day20,case148,18,1,False,144
case148/day20/slice_0137_mask.npy,day20,case148,137,1,False,144
case148/day20/slice_0024_mask.npy,day20,case148,24,1,False,144
case148/day20/slice_0037_mask.npy,day20,case148,37,1,False,144
case148/day20/slice_0141_mask.npy,day20,case148,141,1,False,144
case148/day20/slice_0128_mask.npy,day20,case148,128,1,False,144
case148/day20/slice_0015_mask.npy,day20,case148,15,1,False,144
case148/day20/slice_0042_mask.npy,day20,case148,42,1,False,144
case148/day20/slice_0029_mask.npy,day20,case148,29,1,False,144
case148/day0/slice_0055_mask.npy,day0,case148,55,1,False,144
case148/day0/slice_0053_mask.npy,day0,case148,53,1,False,144
case148/day0/slice_0022_mask.npy,day0,case148,22,1,False,144
case148/day0/slice_0032_mask.npy,day0,case148,32,1,False,144
case148/day0/slice_0140_mask.npy,day0,case148,140,1,False,144
case148/day0/slice_0020_mask.npy,day0,case148,20,1,False,144
case148/day0/slice_0017_mask.npy,day0,case148,17,1,False,144
case148/day0/slice_0127_mask.npy,day0,case148,127,1,False,144
case148/day0/slice_0124_mask.npy,day0,case148,124,1,False,144
case148/day0/slice_0131_mask.npy,day0,case148,131,1,False,144
case148/day0/slice_0043_mask.npy,day0,case148,43,1,False,144
case148/day0/slice_0059_mask.npy,day0,case148,59,1,False,144
case148/day0/slice_0001_mask.npy,day0,case148,1,1,False,144
case148/day0/slice_0023_mask.npy,day0,case148,23,1,False,144
case148/day0/slice_0049_mask.npy,day0,case148,49,1,False,144
case148/day0/slice_0051_mask.npy,day0,case148,51,1,False,144
case148/day0/slice_0035_mask.npy,day0,case148,35,1,False,144
case148/day0/slice_0040_mask.npy,day0,case148,40,1,False,144
case148/day0/slice_0136_mask.npy,day0,case148,136,1,False,144
case148/day0/slice_0033_mask.npy,day0,case148,33,1,False,144
case148/day0/slice_0123_mask.npy,day0,case148,123,1,False,144
case148/day0/slice_0031_mask.npy,day0,case148,31,1,False,144
case148/day0/slice_0016_mask.npy,day0,case148,16,1,False,144
case148/day0/slice_0006_mask.npy,day0,case148,6,1,False,144
case148/day0/slice_0005_mask.npy,day0,case148,5,1,False,144
case148/day0/slice_0025_mask.npy,day0,case148,25,1,False,144
case148/day0/slice_0028_mask.npy,day0,case148,28,1,False,144
case148/day0/slice_0007_mask.npy,day0,case148,7,1,False,144
case148/day0/slice_0036_mask.npy,day0,case148,36,1,False,144
case148/day0/slice_0002_mask.npy,day0,case148,2,1,False,144
case148/day0/slice_0132_mask.npy,day0,case148,132,1,False,144
case148/day0/slice_0130_mask.npy,day0,case148,130,1,False,144
case148/day0/slice_0121_mask.npy,day0,case148,121,1,False,144
case148/day0/slice_0129_mask.npy,day0,case148,129,1,False,144
case148/day0/slice_0052_mask.npy,day0,case148,52,1,False,144
case148/day0/slice_0125_mask.npy,day0,case148,125,1,False,144
case148/day0/slice_0050_mask.npy,day0,case148,50,1,False,144
case148/day0/slice_0047_mask.npy,day0,case148,47,1,False,144
case148/day0/slice_0057_mask.npy,day0,case148,57,1,False,144
case148/day0/slice_0021_mask.npy,day0,case148,21,1,False,144
case148/day0/slice_0038_mask.npy,day0,case148,38,1,False,144
case148/day0/slice_0003_mask.npy,day0,case148,3,1,False,144
case148/day0/slice_0133_mask.npy,day0,case148,133,1,False,144
case148/day0/slice_0142_mask.npy,day0,case148,142,1,False,144
case148/day0/slice_0012_mask.npy,day0,case148,12,1,False,144
case148/day0/slice_0026_mask.npy,day0,case148,26,1,False,144
case148/day0/slice_0122_mask.npy,day0,case148,122,1,False,144
case148/day0/slice_0039_mask.npy,day0,case148,39,1,False,144
case148/day0/slice_0030_mask.npy,day0,case148,30,1,False,144
case148/day0/slice_0134_mask.npy,day0,case148,134,1,False,144
case148/day0/slice_0014_mask.npy,day0,case148,14,1,False,144
case148/day0/slice_0060_mask.npy,day0,case148,60,1,False,144
case148/day0/slice_0041_mask.npy,day0,case148,41,1,False,144
case148/day0/slice_0143_mask.npy,day0,case148,143,1,False,144
case148/day0/slice_0027_mask.npy,day0,case148,27,1,False,144
case148/day0/slice_0054_mask.npy,day0,case148,54,1,False,144
case148/day0/slice_0019_mask.npy,day0,case148,19,1,False,144
case148/day0/slice_0008_mask.npy,day0,case148,8,1,False,144
case148/day0/slice_0011_mask.npy,day0,case148,11,1,False,144
case148/day0/slice_0046_mask.npy,day0,case148,46,1,False,144
case148/day0/slice_0044_mask.npy,day0,case148,44,1,False,144
case148/day0/slice_0009_mask.npy,day0,case148,9,1,False,144
case148/day0/slice_0144_mask.npy,day0,case148,144,1,False,144
case148/day0/slice_0034_mask.npy,day0,case148,34,1,False,144
case148/day0/slice_0138_mask.npy,day0,case148,138,1,False,144
case148/day0/slice_0135_mask.npy,day0,case148,135,1,False,144
case148/day0/slice_0004_mask.npy,day0,case148,4,1,False,144
case148/day0/slice_0058_mask.npy,day0,case148,58,1,False,144
case148/day0/slice_0048_mask.npy,day0,case148,48,1,False,144
case148/day0/slice_0045_mask.npy,day0,case148,45,1,False,144
case148/day0/slice_0126_mask.npy,day0,case148,126,1,False,144
case148/day0/slice_0010_mask.npy,day0,case148,10,1,False,144
case148/day0/slice_0013_mask.npy,day0,case148,13,1,False,144
case148/day0/slice_0139_mask.npy,day0,case148,139,1,False,144
case148/day0/slice_0056_mask.npy,day0,case148,56,1,False,144
case148/day0/slice_0018_mask.npy,day0,case148,18,1,False,144
case148/day0/slice_0137_mask.npy,day0,case148,137,1,False,144
case148/day0/slice_0024_mask.npy,day0,case148,24,1,False,144
case148/day0/slice_0037_mask.npy,day0,case148,37,1,False,144
case148/day0/slice_0141_mask.npy,day0,case148,141,1,False,144
case148/day0/slice_0128_mask.npy,day0,case148,128,1,False,144
case148/day0/slice_0015_mask.npy,day0,case148,15,1,False,144
case148/day0/slice_0042_mask.npy,day0,case148,42,1,False,144
case148/day0/slice_0029_mask.npy,day0,case148,29,1,False,144
case55/day20/slice_0055_mask.npy,day20,case55,55,1,False,144
case55/day20/slice_0053_mask.npy,day20,case55,53,1,False,144
case55/day20/slice_0022_mask.npy,day20,case55,22,1,False,144
case55/day20/slice_0032_mask.npy,day20,case55,32,1,False,144
case55/day20/slice_0140_mask.npy,day20,case55,140,1,False,144
case55/day20/slice_0020_mask.npy,day20,case55,20,1,False,144
case55/day20/slice_0017_mask.npy,day20,case55,17,1,False,144
case55/day20/slice_0127_mask.npy,day20,case55,127,1,False,144
case55/day20/slice_0131_mask.npy,day20,case55,131,1,False,144
case55/day20/slice_0043_mask.npy,day20,case55,43,1,False,144
case55/day20/slice_0059_mask.npy,day20,case55,59,1,False,144
case55/day20/slice_0001_mask.npy,day20,case55,1,1,False,144
case55/day20/slice_0023_mask.npy,day20,case55,23,1,False,144
case55/day20/slice_0049_mask.npy,day20,case55,49,1,False,144
case55/day20/slice_0051_mask.npy,day20,case55,51,1,False,144
case55/day20/slice_0035_mask.npy,day20,case55,35,1,False,144
case55/day20/slice_0040_mask.npy,day20,case55,40,1,False,144
case55/day20/slice_0136_mask.npy,day20,case55,136,1,False,144
case55/day20/slice_0033_mask.npy,day20,case55,33,1,False,144
case55/day20/slice_0031_mask.npy,day20,case55,31,1,False,144
case55/day20/slice_0016_mask.npy,day20,case55,16,1,False,144
case55/day20/slice_0006_mask.npy,day20,case55,6,1,False,144
case55/day20/slice_0005_mask.npy,day20,case55,5,1,False,144
case55/day20/slice_0025_mask.npy,day20,case55,25,1,False,144
case55/day20/slice_0028_mask.npy,day20,case55,28,1,False,144
case55/day20/slice_0007_mask.npy,day20,case55,7,1,False,144
case55/day20/slice_0036_mask.npy,day20,case55,36,1,False,144
case55/day20/slice_0002_mask.npy,day20,case55,2,1,False,144
case55/day20/slice_0132_mask.npy,day20,case55,132,1,False,144
case55/day20/slice_0130_mask.npy,day20,case55,130,1,False,144
case55/day20/slice_0129_mask.npy,day20,case55,129,1,False,144
case55/day20/slice_0052_mask.npy,day20,case55,52,1,False,144
case55/day20/slice_0125_mask.npy,day20,case55,125,1,False,144
