mask,day,case,slice,fold,has_ann,slice_max
case63/day18/slice_0085_mask.npy,day18,case63,85,0,True,144
case63/day18/slice_0091_mask.npy,day18,case63,91,0,True,144
case63/day18/slice_0097_mask.npy,day18,case63,97,0,True,144
case63/day18/slice_0111_mask.npy,day18,case63,111,0,True,144
case63/day18/slice_0084_mask.npy,day18,case63,84,0,True,144
case63/day18/slice_0105_mask.npy,day18,case63,105,0,True,144
case63/day18/slice_0107_mask.npy,day18,case63,107,0,True,144
case63/day18/slice_0116_mask.npy,day18,case63,116,0,True,144
case63/day18/slice_0083_mask.npy,day18,case63,83,0,True,144
case63/day18/slice_0114_mask.npy,day18,case63,114,0,True,144
case63/day18/slice_0089_mask.npy,day18,case63,89,0,True,144
case63/day18/slice_0109_mask.npy,day18,case63,109,0,True,144
case63/day18/slice_0103_mask.npy,day18,case63,103,0,True,144
case63/day18/slice_0078_mask.npy,day18,case63,78,0,True,144
case144/day14/slice_0067_mask.npy,day14,case144,67,0,True,144
case144/day14/slice_0113_mask.npy,day14,case144,113,0,True,144
case144/day14/slice_0119_mask.npy,day14,case144,119,0,True,144
case144/day14/slice_0110_mask.npy,day14,case144,110,0,True,144
case144/day14/slice_0081_mask.npy,day14,case144,81,0,True,144
case144/day14/slice_0071_mask.npy,day14,case144,71,0,True,144
case144/day14/slice_0118_mask.npy,day14,case144,118,0,True,144
case144/day14/slice_0080_mask.npy,day14,case144,80,0,True,144
case144/day14/slice_0102_mask.npy,day14,case144,102,0,True,144
case144/day14/slice_0059_mask.npy,day14,case144,59,0,True,144
case144/day14/slice_0065_mask.npy,day14,case144,65,0,True,144
case144/day14/slice_0073_mask.npy,day14,case144,73,0,True,144
case144/day14/slice_0069_mask.npy,day14,case144,69,0,True,144
case144/day14/slice_0106_mask.npy,day14,case144,106,0,True,144
case144/day14/slice_0077_mask.npy,day14,case144,77,0,True,144
case144/day14/slice_0090_mask.npy,day14,case144,90,0,True,144
case144/day14/slice_0115_mask.npy,day14,case144,115,0,True,144
case144/day14/slice_0121_mask.npy,day14,case144,121,0,True,144
case144/day14/slice_0108_mask.npy,day14,case144,108,0,True,144
case144/day14/slice_0079_mask.npy,day14,case144,79,0,True,144
case144/day14/slice_0101_mask.npy,day14,case144,101,0,True,144
case144/day14/slice_0112_mask.npy,day14,case144,112,0,True,144
case144/day14/slice_0099_mask.npy,day14,case144,99,0,True,144
case144/day14/slice_0095_mask.npy,day14,case144,95,0,True,144
case144/day14/slice_0088_mask.npy,day14,case144,88,0,True,144
case144/day14/slice_0082_mask.npy,day14,case144,82,0,True,144
case144/day14/slice_0087_mask.npy,day14,case144,87,0,True,144
case144/day14/slice_0060_mask.npy,day14,case144,60,0,True,144
case144/day14/slice_0093_mask.npy,day14,case144,93,0,True,144
case144/day14/slice_0075_mask.npy,day14,case144,75,0,True,144
case144/day14/slice_0085_mask.npy,day14,case144,85,0,True,144
case144/day14/slice_0091_mask.npy,day14,case144,91,0,True,144
case144/day14/slice_0074_mask.npy,day14,case144,74,0,True,144
case144/day14/slice_0097_mask.npy,day14,case144,97,0,True,144
case144/day14/slice_0111_mask.npy,day14,case144,111,0,True,144
case144/day14/slice_0084_mask.npy,day14,case144,84,0,True,144
case144/day14/slice_0107_mask.npy,day14,case144,107,0,True,144
case144/day14/slice_0094_mask.npy,day14,case144,94,0,True,144
case144/day14/slice_0116_mask.npy,day14,case144,116,0,True,144
case144/day14/slice_0076_mask.npy,day14,case144,76,0,True,144
case144/day14/slice_0083_mask.npy,day14,case144,83,0,True,144
case144/day14/slice_0062_mask.npy,day14,case144,62,0,True,144
case144/day14/slice_0120_mask.npy,day14,case144,120,0,True,144
case144/day14/slice_0061_mask.npy,day14,case144,61,0,True,144
case144/day14/slice_0072_mask.npy,day14,case144,72,0,True,144
case144/day14/slice_0063_mask.npy,day14,case144,63,0,True,144
case144/day14/slice_0114_mask.npy,day14,case144,114,0,True,144
case144/day14/slice_0089_mask.npy,day14,case144,89,0,True,144
case144/day14/slice_0109_mask.npy,day14,case144,109,0,True,144
case144/day14/slice_0103_mask.npy,day14,case144,103,0,True,144
case144/day14/slice_0104_mask.npy,day14,case144,104,0,True,144
case144/day14/slice_0078_mask.npy,day14,case144,78,0,True,144
case144/day15/slice_0067_mask.npy,day15,case144,67,0,True,144
case144/day15/slice_0053_mask.npy,day15,case144,53,0,True,144
case144/day15/slice_0092_mask.npy,day15,case144,92,0,True,144
case144/day15/slice_0081_mask.npy,day15,case144,81,0,True,144
case144/day15/slice_0071_mask.npy,day15,case144,71,0,True,144
case144/day15/slice_0080_mask.npy,day15,case144,80,0,True,144
case144/day15/slice_0102_mask.npy,day15,case144,102,0,True,144
case144/day15/slice_0059_mask.npy,day15,case144,59,0,True,144
case144/day15/slice_0065_mask.npy,day15,case144,65,0,True,144
case144/day15/slice_0051_mask.npy,day15,case144,51,0,True,144
case144/day15/slice_0073_mask.npy,day15,case144,73,0,True,144
case144/day15/slice_0069_mask.npy,day15,case144,69,0,True,144
case144/day15/slice_0106_mask.npy,day15,case144,106,0,True,144
case144/day15/slice_0077_mask.npy,day15,case144,77,0,True,144
case144/day15/slice_0090_mask.npy,day15,case144,90,0,True,144
case144/day15/slice_0096_mask.npy,day15,case144,96,0,True,144
case144/day15/slice_0100_mask.npy,day15,case144,100,0,True,144
case144/day15/slice_0066_mask.npy,day15,case144,66,0,True,144
case144/day15/slice_0101_mask.npy,day15,case144,101,0,True,144
case144/day15/slice_0052_mask.npy,day15,case144,52,0,True,144
case144/day15/slice_0098_mask.npy,day15,case144,98,0,True,144
case144/day15/slice_0099_mask.npy,day15,case144,99,0,True,144
case144/day15/slice_0095_mask.npy,day15,case144,95,0,True,144
case144/day15/slice_0088_mask.npy,day15,case144,88,0,True,144
case144/day15/slice_0068_mask.npy,day15,case144,68,0,True,144
case144/day15/slice_0082_mask.npy,day15,case144,82,0,True,144
case144/day15/slice_0087_mask.npy,day15,case144,87,0,True,144
case144/day15/slice_0060_mask.npy,day15,case144,60,0,True,144
case144/day15/slice_0064_mask.npy,day15,case144,64,0,True,144
case144/day15/slice_0093_mask.npy,day15,case144,93,0,True,144
case144/day15/slice_0075_mask.npy,day15,case144,75,0,True,144
case144/day15/slice_0085_mask.npy,day15,case144,85,0,True,144
case144/day15/slice_0091_mask.npy,day15,case144,91,0,True,144
case144/day15/slice_0070_mask.npy,day15,case144,70,0,True,144
case144/day15/slice_0074_mask.npy,day15,case144,74,0,True,144
case144/day15/slice_0097_mask.npy,day15,case144,97,0,True,144
case144/day15/slice_0084_mask.npy,day15,case144,84,0,True,144
case144/day15/slice_0105_mask.npy,day15,case144,105,0,True,144
case144/day15/slice_0094_mask.npy,day15,case144,94,0,True,144
case144/day15/slice_0058_mask.npy,day15,case144,58,0,True,144
case144/day15/slice_0076_mask.npy,day15,case144,76,0,True,144
case144/day15/slice_0083_mask.npy,day15,case144,83,0,True,144
case144/day15/slice_0062_mask.npy,day15,case144,62,0,True,144
case144/day15/slice_0056_mask.npy,day15,case144,56,0,True,144
case144/day15/slice_0072_mask.npy,day15,case144,72,0,True,144
case144/day15/slice_0063_mask.npy,day15,case144,63,0,True,144
case144/day15/slice_0089_mask.npy,day15,case144,89,0,True,144
case144/day15/slice_0103_mask.npy,day15,case144,103,0,True,144
case144/day15/slice_0104_mask.npy,day15,case144,104,0,True,144
case144/day0/slice_0113_mask.npy,day0,case144,113,0,True,144
case144/day0/slice_0055_mask.npy,day0,case144,55,0,True,144
case144/day0/slice_0092_mask.npy,day0,case144,92,0,True,144
case144/day0/slice_0110_mask.npy,day0,case144,110,0,True,144
case144/day0/slice_0081_mask.npy,day0,case144,81,0,True,144
case144/day0/slice_0071_mask.npy,day0,case144,71,0,True,144
case144/day0/slice_0080_mask.npy,day0,case144,80,0,True,144
case144/day0/slice_0102_mask.npy,day0,case144,102,0,True,144
case144/day0/slice_0059_mask.npy,day0,case144,59,0,True,144
case144/day0/slice_0065_mask.npy,day0,case144,65,0,True,144
case144/day0/slice_0073_mask.npy,day0,case144,73,0,True,144
case144/day0/slice_0069_mask.npy,day0,case144,69,0,True,144
case144/day0/slice_0086_mask.npy,day0,case144,86,0,True,144
case144/day0/slice_0106_mask.npy,day0,case144,106,0,True,144
case144/day0/slice_0077_mask.npy,day0,case144,77,0,True,144
case144/day0/slice_0096_mask.npy,day0,case144,96,0,True,144
case144/day0/slice_0115_mask.npy,day0,case144,115,0,True,144
case144/day0/slice_0100_mask.npy,day0,case144,100,0,True,144
case144/day0/slice_0108_mask.npy,day0,case144,108,0,True,144
case144/day0/slice_0079_mask.npy,day0,case144,79,0,True,144
case144/day0/slice_0066_mask.npy,day0,case144,66,0,True,144
case144/day0/slice_0101_mask.npy,day0,case144,101,0,True,144
case144/day0/slice_0112_mask.npy,day0,case144,112,0,True,144
case144/day0/slice_0098_mask.npy,day0,case144,98,0,True,144
case144/day0/slice_0099_mask.npy,day0,case144,99,0,True,144
case144/day0/slice_0095_mask.npy,day0,case144,95,0,True,144
case144/day0/slice_0057_mask.npy,day0,case144,57,0,True,144
case144/day0/slice_0068_mask.npy,day0,case144,68,0,True,144
case144/day0/slice_0082_mask.npy,day0,case144,82,0,True,144
case144/day0/slice_0060_mask.npy,day0,case144,60,0,True,144
case144/day0/slice_0064_mask.npy,day0,case144,64,0,True,144
case144/day0/slice_0075_mask.npy,day0,case144,75,0,True,144
case144/day0/slice_0091_mask.npy,day0,case144,91,0,True,144
case144/day0/slice_0070_mask.npy,day0,case144,70,0,True,144
case144/day0/slice_0074_mask.npy,day0,case144,74,0,True,144
case144/day0/slice_0097_mask.npy,day0,case144,97,0,True,144
case144/day0/slice_0111_mask.npy,day0,case144,111,0,True,144
case144/day0/slice_0105_mask.npy,day0,case144,105,0,True,144
case144/day0/slice_0107_mask.npy,day0,case144,107,0,True,144
case144/day0/slice_0058_mask.npy,day0,case144,58,0,True,144
case144/day0/slice_0076_mask.npy,day0,case144,76,0,True,144
case144/day0/slice_0062_mask.npy,day0,case144,62,0,True,144
case144/day0/slice_0056_mask.npy,day0,case144,56,0,True,144
case144/day0/slice_0072_mask.npy,day0,case144,72,0,True,144
case144/day0/slice_0063_mask.npy,day0,case144,63,0,True,144
case144/day0/slice_0114_mask.npy,day0,case144,114,0,True,144
case144/day0/slice_0109_mask.npy,day0,case144,109,0,True,144
case144/day0/slice_0103_mask.npy,day0,case144,103,0,True,144
case144/day0/slice_0104_mask.npy,day0,case144,104,0,True,144
case144/day0/slice_0078_mask.npy,day0,case144,78,0,True,144
case113/day12/slice_0067_mask.npy,day12,case113,67,0,True,144
case113/day12/slice_0055_mask.npy,day12,case113,55,0,True,144
case113/day12/slice_0053_mask.npy,day12,case113,53,0,True,144
case113/day12/slice_0110_mask.npy,day12,case113,110,0,True,144
case113/day12/slice_0081_mask.npy,day12,case113,81,0,True,144
case113/day12/slice_0071_mask.npy,day12,case113,71,0,True,144
case113/day12/slice_0080_mask.npy,day12,case113,80,0,True,144
case113/day12/slice_0059_mask.npy,day12,case113,59,0,True,144
case113/day12/slice_0065_mask.npy,day12,case113,65,0,True,144
case113/day12/slice_0049_mask.npy,day12,case113,49,0,True,144
case113/day12/slice_0051_mask.npy,day12,case113,51,0,True,144
case113/day12/slice_0073_mask.npy,day12,case113,73,0,True,144
case113/day12/slice_0069_mask.npy,day12,case113,69,0,True,144
case113/day12/slice_0086_mask.npy,day12,case113,86,0,True,144
case113/day12/slice_0106_mask.npy,day12,case113,106,0,True,144
case113/day12/slice_0096_mask.npy,day12,case113,96,0,True,144
case113/day12/slice_0108_mask.npy,day12,case113,108,0,True,144
case113/day12/slice_0079_mask.npy,day12,case113,79,0,True,144
case113/day12/slice_0066_mask.npy,day12,case113,66,0,True,144
case113/day12/slice_0101_mask.npy,day12,case113,101,0,True,144
case113/day12/slice_0112_mask.npy,day12,case113,112,0,True,144
case113/day12/slice_0052_mask.npy,day12,case113,52,0,True,144
case113/day12/slice_0099_mask.npy,day12,case113,99,0,True,144
case113/day12/slice_0047_mask.npy,day12,case113,47,0,True,144
case113/day12/slice_0057_mask.npy,day12,case113,57,0,True,144
case113/day12/slice_0068_mask.npy,day12,case113,68,0,True,144
case113/day12/slice_0087_mask.npy,day12,case113,87,0,True,144
case113/day12/slice_0093_mask.npy,day12,case113,93,0,True,144
case113/day12/slice_0054_mask.npy,day12,case113,54,0,True,144
case113/day12/slice_0085_mask.npy,day12,case113,85,0,True,144
case113/day12/slice_0046_mask.npy,day12,case113,46,0,True,144
case113/day12/slice_0091_mask.npy,day12,case113,91,0,True,144
case113/day12/slice_0070_mask.npy,day12,case113,70,0,True,144
case113/day12/slice_0074_mask.npy,day12,case113,74,0,True,144
case113/day12/slice_0097_mask.npy,day12,case113,97,0,True,144
case113/day12/slice_0111_mask.npy,day12,case113,111,0,True,144
case113/day12/slice_0084_mask.npy,day12,case113,84,0,True,144
case113/day12/slice_0105_mask.npy,day12,case113,105,0,True,144
case113/day12/slice_0107_mask.npy,day12,case113,107,0,True,144
case113/day12/slice_0094_mask.npy,day12,case113,94,0,True,144
case113/day12/slice_0058_mask.npy,day12,case113,58,0,True,144
case113/day12/slice_0076_mask.npy,day12,case113,76,0,True,144
case113/day12/slice_0048_mask.npy,day12,case113,48,0,True,144
case113/day12/slice_0045_mask.npy,day12,case113,45,0,True,144
case113/day12/slice_0062_mask.npy,day12,case113,62,0,True,144
case113/day12/slice_0056_mask.npy,day12,case113,56,0,True,144
case113/day12/slice_0072_mask.npy,day12,case113,72,0,True,144
case113/day12/slice_0109_mask.npy,day12,case113,109,0,True,144
case113/day12/slice_0103_mask.npy,day12,case113,103,0,True,144
case113/day12/slice_0104_mask.npy,day12,case113,104,0,True,144
case113/day19/slice_0055_mask.npy,day19,case113,55,0,True,144
case113/day19/slice_0053_mask.npy,day19,case113,53,0,True,144
case113/day19/slice_0081_mask.npy,day19,case113,81,0,True,144
case113/day19/slice_0071_mask.npy,day19,case113,71,0,True,144
case113/day19/slice_0102_mask.npy,day19,case113,102,0,True,144
case113/day19/slice_0065_mask.npy,day19,case113,65,0,True,144
case113/day19/slice_0049_mask.npy,day19,case113,49,0,True,144
case113/day19/slice_0051_mask.npy,day19,case113,51,0,True,144
case113/day19/slice_0073_mask.npy,day19,case113,73,0,True,144
case113/day19/slice_0069_mask.npy,day19,case113,69,0,True,144
case113/day19/slice_0106_mask.npy,day19,case113,106,0,True,144
case113/day19/slice_0077_mask.npy,day19,case113,77,0,True,144
case113/day19/slice_0090_mask.npy,day19,case113,90,0,True,144
case113/day19/slice_0100_mask.npy,day19,case113,100,0,True,144
case113/day19/slice_0066_mask.npy,day19,case113,66,0,True,144
case113/day19/slice_0101_mask.npy,day19,case113,101,0,True,144
case113/day19/slice_0052_mask.npy,day19,case113,52,0,True,144
case113/day19/slice_0098_mask.npy,day19,case113,98,0,True,144
case113/day19/slice_0099_mask.npy,day19,case113,99,0,True,144
case113/day19/slice_0050_mask.npy,day19,case113,50,0,True,144
case113/day19/slice_0057_mask.npy,day19,case113,57,0,True,144
case113/day19/slice_0088_mask.npy,day19,case113,88,0,True,144
case113/day19/slice_0068_mask.npy,day19,case113,68,0,True,144
case113/day19/slice_0087_mask.npy,day19,case113,87,0,True,144
case113/day19/slice_0060_mask.npy,day19,case113,60,0,True,144
case113/day19/slice_0093_mask.npy,day19,case113,93,0,True,144
case113/day19/slice_0075_mask.npy,day19,case113,75,0,True,144
case113/day19/slice_0054_mask.npy,day19,case113,54,0,True,144
case113/day19/slice_0085_mask.npy,day19,case113,85,0,True,144
case113/day19/slice_0091_mask.npy,day19,case113,91,0,True,144
case113/day19/slice_0070_mask.npy,day19,case113,70,0,True,144
case113/day19/slice_0074_mask.npy,day19,case113,74,0,True,144
case113/day19/slice_0097_mask.npy,day19,case113,97,0,True,144
case113/day19/slice_0084_mask.npy,day19,case113,84,0,True,144
case113/day19/slice_0105_mask.npy,day19,case113,105,0,True,144
case113/day19/slice_0094_mask.npy,day19,case113,94,0,True,144
case113/day19/slice_0058_mask.npy,day19,case113,58,0,True,144
case113/day19/slice_0076_mask.npy,day19,case113,76,0,True,144
case113/day19/slice_0062_mask.npy,day19,case113,62,0,True,144
case113/day19/slice_0061_mask.npy,day19,case113,61,0,True,144
case113/day19/slice_0056_mask.npy,day19,case113,56,0,True,144
case113/day19/slice_0072_mask.npy,day19,case113,72,0,True,144
case113/day19/slice_0063_mask.npy,day19,case113,63,0,True,144
case113/day19/slice_0089_mask.npy,day19,case113,89,0,True,144
case113/day19/slice_0103_mask.npy,day19,case113,103,0,True,144
case113/day19/slice_0104_mask.npy,day19,case113,104,0,True,144
case113/day19/slice_0078_mask.npy,day19,case113,78,0,True,144
case113/day22/slice_0067_mask.npy,day22,case113,67,0,True,144
case113/day22/slice_0055_mask.npy,day22,case113,55,0,True,144
case113/day22/slice_0053_mask.npy,day22,case113,53,0,True,144
case113/day22/slice_0092_mask.npy,day22,case113,92,0,True,144
case113/day22/slice_0081_mask.npy,day22,case113,81,0,True,144
case113/day22/slice_0071_mask.npy,day22,case113,71,0,True,144
case113/day22/slice_0080_mask.npy,day22,case113,80,0,True,144
case113/day22/slice_0102_mask.npy,day22,case113,102,0,True,144
case113/day22/slice_0065_mask.npy,day22,case113,65,0,True,144
case113/day22/slice_0051_mask.npy,day22,case113,51,0,True,144
case113/day22/slice_0073_mask.npy,day22,case113,73,0,True,144
case113/day22/slice_0069_mask.npy,day22,case113,69,0,True,144
case113/day22/slice_0106_mask.npy,day22,case113,106,0,True,144
case113/day22/slice_0077_mask.npy,day22,case113,77,0,True,144
case113/day22/slice_0100_mask.npy,day22,case113,100,0,True,144
case113/day22/slice_0108_mask.npy,day22,case113,108,0,True,144
case113/day22/slice_0079_mask.npy,day22,case113,79,0,True,144
case113/day22/slice_0066_mask.npy,day22,case113,66,0,True,144
case113/day22/slice_0052_mask.npy,day22,case113,52,0,True,144
case113/day22/slice_0098_mask.npy,day22,case113,98,0,True,144
case113/day22/slice_0047_mask.npy,day22,case113,47,0,True,144
case113/day22/slice_0088_mask.npy,day22,case113,88,0,True,144
case113/day22/slice_0068_mask.npy,day22,case113,68,0,True,144
case113/day22/slice_0082_mask.npy,day22,case113,82,0,True,144
case113/day22/slice_0087_mask.npy,day22,case113,87,0,True,144
case113/day22/slice_0060_mask.npy,day22,case113,60,0,True,144
case113/day22/slice_0093_mask.npy,day22,case113,93,0,True,144
case113/day22/slice_0075_mask.npy,day22,case113,75,0,True,144
case113/day22/slice_0085_mask.npy,day22,case113,85,0,True,144
case113/day22/slice_0046_mask.npy,day22,case113,46,0,True,144
case113/day22/slice_0091_mask.npy,day22,case113,91,0,True,144
case113/day22/slice_0070_mask.npy,day22,case113,70,0,True,144
case113/day22/slice_0097_mask.npy,day22,case113,97,0,True,144
case113/day22/slice_0084_mask.npy,day22,case113,84,0,True,144
case113/day22/slice_0107_mask.npy,day22,case113,107,0,True,144
case113/day22/slice_0094_mask.npy,day22,case113,94,0,True,144
case113/day22/slice_0058_mask.npy,day22,case113,58,0,True,144
case113/day22/slice_0048_mask.npy,day22,case113,48,0,True,144
case113/day22/slice_0045_mask.npy,day22,case113,45,0,True,144
case113/day22/slice_0083_mask.npy,day22,case113,83,0,True,144
case113/day22/slice_0061_mask.npy,day22,case113,61,0,True,144
case113/day22/slice_0056_mask.npy,day22,case113,56,0,True,144
case113/day22/slice_0072_mask.npy,day22,case113,72,0,True,144
case113/day22/slice_0063_mask.npy,day22,case113,63,0,True,144
case113/day22/slice_0104_mask.npy,day22,case113,104,0,True,144
case113/day22/slice_0078_mask.npy,day22,case113,78,0,True,144
case113/day0/slice_0067_mask.npy,day0,case113,67,0,True,144
case113/day0/slice_0053_mask.npy,day0,case113,53,0,True,144
case113/day0/slice_0092_mask.npy,day0,case113,92,0,True,144
case113/day0/slice_0110_mask.npy,day0,case113,110,0,True,144
case113/day0/slice_0081_mask.npy,day0,case113,81,0,True,144
case113/day0/slice_0071_mask.npy,day0,case113,71,0,True,144
case113/day0/slice_0102_mask.npy,day0,case113,102,0,True,144
case113/day0/slice_0051_mask.npy,day0,case113,51,0,True,144
case113/day0/slice_0069_mask.npy,day0,case113,69,0,True,144
case113/day0/slice_0086_mask.npy,day0,case113,86,0,True,144
case113/day0/slice_0106_mask.npy,day0,case113,106,0,True,144
case113/day0/slice_0077_mask.npy,day0,case113,77,0,True,144
case113/day0/slice_0096_mask.npy,day0,case113,96,0,True,144
case113/day0/slice_0066_mask.npy,day0,case113,66,0,True,144
case113/day0/slice_0101_mask.npy,day0,case113,101,0,True,144
case113/day0/slice_0098_mask.npy,day0,case113,98,0,True,144
case113/day0/slice_0099_mask.npy,day0,case113,99,0,True,144
case113/day0/slice_0095_mask.npy,day0,case113,95,0,True,144
case113/day0/slice_0050_mask.npy,day0,case113,50,0,True,144
case113/day0/slice_0088_mask.npy,day0,case113,88,0,True,144
case113/day0/slice_0068_mask.npy,day0,case113,68,0,True,144
case113/day0/slice_0082_mask.npy,day0,case113,82,0,True,144
case113/day0/slice_0087_mask.npy,day0,case113,87,0,True,144
case113/day0/slice_0060_mask.npy,day0,case113,60,0,True,144
case113/day0/slice_0064_mask.npy,day0,case113,64,0,True,144
case113/day0/slice_0093_mask.npy,day0,case113,93,0,True,144
case113/day0/slice_0075_mask.npy,day0,case113,75,0,True,144
case113/day0/slice_0054_mask.npy,day0,case113,54,0,True,144
case113/day0/slice_0085_mask.npy,day0,case113,85,0,True,144
case113/day0/slice_0091_mask.npy,day0,case113,91,0,True,144
case113/day0/slice_0070_mask.npy,day0,case113,70,0,True,144
case113/day0/slice_0074_mask.npy,day0,case113,74,0,True,144
case113/day0/slice_0097_mask.npy,day0,case113,97,0,True,144
case113/day0/slice_0111_mask.npy,day0,case113,111,0,True,144
case113/day0/slice_0084_mask.npy,day0,case113,84,0,True,144
case113/day0/slice_0105_mask.npy,day0,case113,105,0,True,144
case113/day0/slice_0107_mask.npy,day0,case113,107,0,True,144
case113/day0/slice_0094_mask.npy,day0,case113,94,0,True,144
case113/day0/slice_0076_mask.npy,day0,case113,76,0,True,144
case113/day0/slice_0083_mask.npy,day0,case113,83,0,True,144
case113/day0/slice_0056_mask.npy,day0,case113,56,0,True,144
case113/day0/slice_0063_mask.npy,day0,case113,63,0,True,144
case113/day0/slice_0089_mask.npy,day0,case113,89,0,True,144
case113/day0/slice_0109_mask.npy,day0,case113,109,0,True,144
case113/day0/slice_0103_mask.npy,day0,case113,103,0,True,144
case113/day0/slice_0104_mask.npy,day0,case113,104,0,True,144
case113/day0/slice_0078_mask.npy,day0,case113,78,0,True,144
case113/day16/slice_0053_mask.npy,day16,case113,53,0,True,144
case113/day16/slice_0110_mask.npy,day16,case113,110,0,True,144
case113/day16/slice_0081_mask.npy,day16,case113,81,0,True,144
case113/day16/slice_0071_mask.npy,day16,case113,71,0,True,144
case113/day16/slice_0080_mask.npy,day16,case113,80,0,True,144
case113/day16/slice_0102_mask.npy,day16,case113,102,0,True,144
case113/day16/slice_0065_mask.npy,day16,case113,65,0,True,144
case113/day16/slice_0049_mask.npy,day16,case113,49,0,True,144
case113/day16/slice_0051_mask.npy,day16,case113,51,0,True,144
case113/day16/slice_0073_mask.npy,day16,case113,73,0,True,144
case113/day16/slice_0069_mask.npy,day16,case113,69,0,True,144
case113/day16/slice_0086_mask.npy,day16,case113,86,0,True,144
case113/day16/slice_0106_mask.npy,day16,case113,106,0,True,144
case113/day16/slice_0077_mask.npy,day16,case113,77,0,True,144
case113/day16/slice_0090_mask.npy,day16,case113,90,0,True,144
case113/day16/slice_0100_mask.npy,day16,case113,100,0,True,144
case113/day16/slice_0108_mask.npy,day16,case113,108,0,True,144
case113/day16/slice_0079_mask.npy,day16,case113,79,0,True,144
case113/day16/slice_0101_mask.npy,day16,case113,101,0,True,144
case113/day16/slice_0098_mask.npy,day16,case113,98,0,True,144
case113/day16/slice_0099_mask.npy,day16,case113,99,0,True,144
case113/day16/slice_0095_mask.npy,day16,case113,95,0,True,144
case113/day16/slice_0050_mask.npy,day16,case113,50,0,True,144
case113/day16/slice_0047_mask.npy,day16,case113,47,0,True,144
case113/day16/slice_0057_mask.npy,day16,case113,57,0,True,144
case113/day16/slice_0088_mask.npy,day16,case113,88,0,True,144
case113/day16/slice_0068_mask.npy,day16,case113,68,0,True,144
case113/day16/slice_0082_mask.npy,day16,case113,82,0,True,144
case113/day16/slice_0087_mask.npy,day16,case113,87,0,True,144
case113/day16/slice_0093_mask.npy,day16,case113,93,0,True,144
case113/day16/slice_0075_mask.npy,day16,case113,75,0,True,144
case113/day16/slice_0054_mask.npy,day16,case113,54,0,True,144
case113/day16/slice_0085_mask.npy,day16,case113,85,0,True,144
case113/day16/slice_0070_mask.npy,day16,case113,70,0,True,144
case113/day16/slice_0074_mask.npy,day16,case113,74,0,True,144
case113/day16/slice_0097_mask.npy,day16,case113,97,0,True,144
case113/day16/slice_0111_mask.npy,day16,case113,111,0,True,144
case113/day16/slice_0105_mask.npy,day16,case113,105,0,True,144
case113/day16/slice_0107_mask.npy,day16,case113,107,0,True,144
case113/day16/slice_0076_mask.npy,day16,case113,76,0,True,144
case113/day16/slice_0048_mask.npy,day16,case113,48,0,True,144
case113/day16/slice_0061_mask.npy,day16,case113,61,0,True,144
case113/day16/slice_0072_mask.npy,day16,case113,72,0,True,144
case113/day16/slice_0109_mask.npy,day16,case113,109,0,True,144
case113/day16/slice_0103_mask.npy,day16,case113,103,0,True,144
case113/day16/slice_0104_mask.npy,day16,case113,104,0,True,144
case113/day16/slice_0078_mask.npy,day16,case113,78,0,True,144
case91/day0/slice_0067_mask.npy,day0,case91,67,0,True,144
case91/day0/slice_0092_mask.npy,day0,case91,92,0,True,144
case91/day0/slice_0110_mask.npy,day0,case91,110,0,True,144
case91/day0/slice_0081_mask.npy,day0,case91,81,0,True,144
case91/day0/slice_0071_mask.npy,day0,case91,71,0,True,144
case91/day0/slice_0080_mask.npy,day0,case91,80,0,True,144
case91/day0/slice_0102_mask.npy,day0,case91,102,0,True,144
case91/day0/slice_0065_mask.npy,day0,case91,65,0,True,144
case91/day0/slice_0049_mask.npy,day0,case91,49,0,True,144
case91/day0/slice_0073_mask.npy,day0,case91,73,0,True,144
case91/day0/slice_0069_mask.npy,day0,case91,69,0,True,144
case91/day0/slice_0106_mask.npy,day0,case91,106,0,True,144
case91/day0/slice_0077_mask.npy,day0,case91,77,0,True,144
case91/day0/slice_0090_mask.npy,day0,case91,90,0,True,144
case91/day0/slice_0096_mask.npy,day0,case91,96,0,True,144
case91/day0/slice_0100_mask.npy,day0,case91,100,0,True,144
case91/day0/slice_0108_mask.npy,day0,case91,108,0,True,144
case91/day0/slice_0079_mask.npy,day0,case91,79,0,True,144
case91/day0/slice_0101_mask.npy,day0,case91,101,0,True,144
case91/day0/slice_0112_mask.npy,day0,case91,112,0,True,144
case91/day0/slice_0098_mask.npy,day0,case91,98,0,True,144
case91/day0/slice_0099_mask.npy,day0,case91,99,0,True,144
case91/day0/slice_0095_mask.npy,day0,case91,95,0,True,144
case91/day0/slice_0050_mask.npy,day0,case91,50,0,True,144
case91/day0/slice_0068_mask.npy,day0,case91,68,0,True,144
case91/day0/slice_0082_mask.npy,day0,case91,82,0,True,144
case91/day0/slice_0064_mask.npy,day0,case91,64,0,True,144
case91/day0/slice_0093_mask.npy,day0,case91,93,0,True,144
case91/day0/slice_0075_mask.npy,day0,case91,75,0,True,144
case91/day0/slice_0070_mask.npy,day0,case91,70,0,True,144
case91/day0/slice_0074_mask.npy,day0,case91,74,0,True,144
case91/day0/slice_0097_mask.npy,day0,case91,97,0,True,144
case91/day0/slice_0111_mask.npy,day0,case91,111,0,True,144
case91/day0/slice_0084_mask.npy,day0,case91,84,0,True,144
